time, load
1356813072, 17.070245560137792
1356813072, 17.070256985661402
1356813073, 17.07028135820866
1356813073, 17.070313536737487
1356813073, 17.070301544131823
1356813073, 17.070358473140956
1356813073, 17.0704154020612
1356813073, 17.07044110689388
1356813073, 17.070449867181026
1356813073, 17.070498989905303
1356813073, 17.070501276668153
1356813073, 17.07049708997144
1356813074, 17.07051232363294
1356813074, 17.070539360785347
1356813074, 17.070557259422372
1356813074, 17.070558213611534
1356813074, 17.070561832835708
1356813074, 17.070618761103944
1356813074, 17.07061324182699
1356813074, 17.070646752188395
1356813074, 17.07064770629698
1356813074, 17.070643519530392
1356813075, 17.0706756972685
1356813075, 17.07073395770138
1356813075, 17.070805164785952
1356813075, 17.070862092504314
1356813075, 17.070926826016475
1356813075, 17.070991559427583
1356813075, 17.071008124973844
1356813075, 17.070997464655036
1356813075, 17.070998418455048
1356813076, 17.071047539903716
1356813076, 17.071104467121813
1356813076, 17.07116139425105
1356813076, 17.071196236338807
1356813076, 17.0712596365872
1356813076, 17.07129181344213
1356813076, 17.07133312861282
1356813076, 17.071382249527986
1356813076, 17.07138453554927
1356813076, 17.07141671219398
1356813077, 17.07146069225972
1356813077, 17.07152409192966
1356813077, 17.0715185720546
1356813077, 17.071581971570907
1356813077, 17.071646703550996
1356813077, 17.07169715648645
1356813077, 17.071707248001772
1356813077, 17.071716006926195
1356813077, 17.071719625243205
1356813077, 17.0717439956138
1356813078, 17.07180872716424
1356813078, 17.071842235721434
1356813078, 17.071836715641552
1356813078, 17.071823389859432
1356813078, 17.07181786980287
1356813078, 17.071820155453608
1356813078, 17.071822441100778
1356813078, 17.071831199857243
1356813078, 17.0718738464668
1356813078, 17.071929439207622
1356813079, 17.071979891349784
1356813079, 17.072029010836047
1356813079, 17.07208593590167
1356813079, 17.07214933393614
1356813079, 17.072159424955146
1356813079, 17.072169515958393
1356813079, 17.072180939537347
1356813079, 17.07220530916753
1356813079, 17.07225442820564
1356813079, 17.072319158392588
1356813080, 17.072327916633
1356813080, 17.07237836805811
1356813080, 17.072371515046257
1356813080, 17.072397216995725
1356813080, 17.072415113323387
1356813080, 17.072440815198703
1356813080, 17.072443100325373
1356813080, 17.072484413265556
1356813080, 17.072542669862997
1356813080, 17.072542289692706
1356813081, 17.07256932397344
1356813081, 17.072570276384752
1356813081, 17.072620727202477
1356813081, 17.072637290620662
1356813081, 17.07263957557953
1356813081, 17.072641860534816
1356813081, 17.072675367518443
1356813081, 17.072685457944118
1356813081, 17.07268774285825
1356813081, 17.07272905521728
1356813082, 17.07274695106102
1356813082, 17.072796068786857
1356813082, 17.072812631936856
1356813082, 17.072814916742615
1356813082, 17.0728093960862
1356813082, 17.07282729179599
1356813082, 17.072852992924282
1356813082, 17.072917721214182
1356813082, 17.072905727674936
1356813082, 17.072969123209234
1356813083, 17.07303385125691
1356813083, 17.07309077378757
1356813083, 17.073154169009584
1356813083, 17.07320461858231
1356813083, 17.07322118122508
1356813083, 17.073271630671968
1356813083, 17.073289525867324
1356813083, 17.073307421034727
1356813083, 17.073323983537534
1356813083, 17.073332740645867
1356813084, 17.07334549564706
1356813084, 17.073360725442072
1356813084, 17.07334873172455
1356813084, 17.07337443210281
1356813084, 17.073383189133665
1356813084, 17.073386806088592
1356813084, 17.073434589712008
1356813084, 17.073460289940996
1356813084, 17.073471712145093
1356813084, 17.073503884973533
1356813085, 17.073506169191248
1356813085, 17.07352406399123
1356813085, 17.073565374623712
1356813085, 17.07360668519172
1356813085, 17.07363238514597
1356813085, 17.07368016821914
1356813085, 17.073675979671663
1356813085, 17.07371595737706
1356813085, 17.073710436165157
1356813085, 17.073704914961866
1356813086, 17.0736993937672
1356813086, 17.07368739999059
1356813086, 17.07368054617845
1356813086, 17.07372966155009
1356813086, 17.073755361205755
1356813086, 17.073796671235314
1356813086, 17.07382884335283
1356813086, 17.073832459932035
1356813086, 17.073826938672298
1356813086, 17.073860443334368
1356813087, 17.073916030824506
1356813087, 17.073949535362146
1356813087, 17.073984372499908
1356813087, 17.07403995975349
1356813087, 17.07409040707772
1356813087, 17.074099163280593
1356813087, 17.074101446986987
1356813087, 17.074111535823107
1356813087, 17.074137234897876
1356813088, 17.07418634929587
1356813088, 17.074187300267127
1356813088, 17.074237747208286
1356813088, 17.07426211344061
1356813088, 17.074312560250462
1356813554, 17.07539850080377
1356813554, 17.075455212774287
1356813554, 17.075505475793335
1356813554, 17.0755530828841
1356813554, 17.075594241047582
1356813555, 17.075613396764837
1356813555, 17.075615670991795
1356813555, 17.075624394044652
1356813555, 17.075681105530776
1356813555, 17.075675602952586
1356813555, 17.075668772452417
1356813555, 17.075663269892814
1356813555, 17.07568887425481
1356813555, 17.075730032021426
1356813555, 17.075794519872545
1356813556, 17.075798121877696
1356813556, 17.0758535049372
1356813556, 17.07589466244775
1356813556, 17.075951373278258
1356813556, 17.076000307334624
1356813556, 17.076063466723866
1356813556, 17.07612150524055
1356813556, 17.0761224510904
1356813556, 17.076116948229753
1356813556, 17.076173658618373
1356813557, 17.076214815620702
1356813557, 17.07626507716219
1356813557, 17.076258246248614
1356813557, 17.07626829656556
1356813557, 17.07631722999112
1356813557, 17.07632728024656
1356813557, 17.07638266219874
1356813557, 17.07644069999104
1356813557, 17.07651163496017
1356813557, 17.07656834459644
1356813558, 17.07656284144082
1356813558, 17.07662732753097
1356813558, 17.076676260369098
1356813558, 17.076740746270744
1356813558, 17.076805232072104
1356813558, 17.076869717773164
1356813558, 17.076934203373938
1356813558, 17.07699091232878
1356813558, 17.076985408878784
1356813558, 17.076978577440386
1356813559, 17.07704306275089
1356813559, 17.07703755927362
1356813559, 17.077025607287524
1356813559, 17.077034328853472
1356813559, 17.07709881392003
1356813559, 17.077163298886305
1356813559, 17.077227783752278
1356813559, 17.077230056641582
1356813559, 17.077231001520147
1356813559, 17.077279933234323
1356813560, 17.077344417804
1356813560, 17.07738557289413
1356813560, 17.077403398559113
1356813560, 17.077445881558006
1356813560, 17.077446826247538
1356813560, 17.077456875387753
1356813560, 17.077505806659914
1356813560, 17.077568962678853
1356813560, 17.077626998228226
1356813561, 17.077652600019817
1356813561, 17.077661320932762
1356813561, 17.077679146257182
1356813561, 17.07772030073177
1356813561, 17.07776278317519
1356813561, 17.077802609488913
1356813561, 17.077859316520446
1356813561, 17.077917351505562
1356813561, 17.077941624869368
1356813561, 17.078004779970342
1356813562, 17.07804593396449
1356813562, 17.078055982520027
1356813562, 17.078075135446312
1356813562, 17.078122737573537
1356813562, 17.07814833869692
1356813562, 17.078175267833956
1356813562, 17.078215093451064
1356813562, 17.07823291813554
1356813562, 17.078281847997573
1356813562, 17.07830744889769
1356813563, 17.07836415491488
1356813563, 17.078405308277524
1356813563, 17.078430909021918
1356813563, 17.07845650972648
1356813563, 17.078482110391235
1356813563, 17.07852326353415
1356813563, 17.078572192866005
1356813563, 17.07861334587487
1356813563, 17.078654498819716
1356813563, 17.07868142730935
1356813564, 17.078712147751446
1356813564, 17.07876240482487
1356813564, 17.078794453225086
1356813564, 17.078843382075917
1356813564, 17.078892310850648
1356813564, 17.078903686649056
1356813564, 17.078905958149775
1356813564, 17.07890690155932
1356813564, 17.078948053952686
1356813564, 17.07898920628206
1356813565, 17.079029030453498
1356813565, 17.079024853779003
1356813565, 17.079025797083105
1356813565, 17.079044948865985
1356813565, 17.07908477286587
1356813565, 17.079149253304237
1356813565, 17.07915285269324
1356813565, 17.079200452632662
1356813565, 17.079249380593268
1356813565, 17.07927365203625
1356813566, 17.07930968385847
1356813566, 17.079340403207894
1356813566, 17.079381554809757
1356813566, 17.079416258370188
1356813566, 17.079417201330614
1356813566, 17.079413024430252
1356813566, 17.07942951953143
1356813566, 17.079486223031353
1356813566, 17.07949759820889
1356813566, 17.0795296453024
1356813567, 17.07957724443095
1356813567, 17.079596395556862
1356813567, 17.079628442488612
1356813567, 17.079647593548913
1356813567, 17.079657640442534
1356813567, 17.079697463261823
1356813567, 17.07973083812621
1356813567, 17.079771988941275
1356813567, 17.079783363829492
1356813567, 17.079808962560705
1356813568, 17.079856561080206
1356813568, 17.079874383734264
1356813568, 17.079938862194837
1356813568, 17.079995564588813
1356813568, 17.080019834917934
1356813568, 17.080045433341837
1356813568, 17.080095687707967
1356813568, 17.080158837602497
1356813568, 17.080162436194556
1356813568, 17.080219138150127
1356813569, 17.080260288169526
1356813569, 17.080270334453118
1356813569, 17.08027127666233
1356813569, 17.080296874731488
1356813569, 17.080353576357652
1356813569, 17.08034029485721
1356813569, 17.080404772248542
1356813569, 17.080467921382734
1356813569, 17.08045463982539
1356813569, 17.08048934165528
1356813570, 17.08053693884517
1356813570, 17.080562536546523
1356813570, 17.080619237608985
1356813570, 17.080621507673982
1356813570, 17.08061733005846
1356813570, 17.08066359879011
1356813570, 17.080651645325915
1356813570, 17.080714793753003
1356813570, 17.080765046783185
1356813570, 17.080767316724206
1356813571, 17.080824017274722
1356813571, 17.080872941941237
1356813571, 17.080928314144373
1356813571, 17.080978566829756
1356813571, 17.080987284193995
1356813571, 17.080975330586938
1356813571, 17.080976272175405
1356813571, 17.080994093455757
1356813571, 17.081043017719935
1356813571, 17.081101045838025
1356813572, 17.081116210614326
1356813572, 17.081143135647466
1356813572, 17.081190731456516
1356813572, 17.081240983563603
1356813572, 17.081275684165917
1356813572, 17.081346606885973
1356813572, 17.08134110064009
1356813572, 17.081351145799715
1356813572, 17.081407845098255
1356813572, 17.08147099179338
1356813573, 17.081513467750483
1356813573, 17.081576614257074
1356813573, 17.081634641410673
1356813573, 17.081705563377014
1356813573, 17.081746710819942
1356813573, 17.081742532518348
1356813573, 17.081743473435907
1356813573, 17.081753518203783
1356813573, 17.081771338587373
1356813574, 17.08182026144452
1356813574, 17.081844529148583
1356813574, 17.08189478009089
1356813574, 17.081959253952263
1356813574, 17.081984849707737
1356813574, 17.082040219573457
1356813574, 17.08208136640104
1356813574, 17.082075859670326
1356813574, 17.08207812852453
1356813574, 17.082103724086068
1356813575, 17.082152646300543
1356813575, 17.082162690647934
1356813575, 17.082196061636182
1356813575, 17.082197002153976
1356813575, 17.08218504805633
1356813575, 17.082193764115516
1356813575, 17.082196032863735
1356813575, 17.08219830160843
1356813575, 17.082194123062933
1356813575, 17.082226165614927
1356813576, 17.08227508735
1356813576, 17.08226958052903
1356813576, 17.08226407371663
1356813576, 17.0822585669128
1356813576, 17.082323039428516
1356813576, 17.08236418542512
1356813576, 17.08236512578955
1356813576, 17.082353171696013
1356813576, 17.08237876666358
1356813576, 17.082435463386417
1356813577, 17.082492160021104
1356813577, 17.082547528324938
1356813577, 17.082604224779914
1356813577, 17.082660921146697
1356813577, 17.08269429117152
1356813577, 17.082696559496867
1356813577, 17.082706603224537
1356813577, 17.08271664693659
1356813577, 17.08277334299555
1356813577, 17.082837814354065
1356813578, 17.082846529684147
1356813578, 17.082850126136037
1356813578, 17.08285106607306
1356813578, 17.08289221107684
1356813578, 17.082941131373516
1356813578, 17.082997826944947
1356813578, 17.083038971738645
1356813578, 17.083056790452133
1356813578, 17.083105710468686
1356813578, 17.08317018106247
1356813579, 17.083233323279842
1356813579, 17.083244694747364
1356813579, 17.083245634339548
1356813579, 17.083233679873388
1356813579, 17.083242394769343
1356813579, 17.083236887343134
1356813579, 17.0832391552092
1356813579, 17.083281627732745
1356813579, 17.08334476946203
1356813579, 17.083385913566886
1356813580, 17.083394628291302
1356813580, 17.08339044904966
1356813580, 17.083453590484595
1356813580, 17.083494734373673
1356813580, 17.083497002024984
1356813580, 17.083485047495373
1356813580, 17.083485986871693
1356813580, 17.083511580174374
1356813580, 17.083576049490148
1356813580, 17.083586092273947
1356813581, 17.08359613504213
1356813581, 17.08358285221739
1356813581, 17.083639546090836
1356813581, 17.08364958879403
1356813581, 17.08365052802371
1356813581, 17.08364502036666
1356813581, 17.083671941647722
1356813581, 17.083688431167204
1356813581, 17.083737349540172
1356813581, 17.08372406668927
1356813582, 17.08374965954617
1356813582, 17.0838063528888
1356813582, 17.08383972076726
1356813582, 17.08384198811666
1356813582, 17.083842927174402
1356813582, 17.083860744730814
1356813582, 17.08384879014372
1356813582, 17.083857504287963
1356813582, 17.083859771614556
1356813582, 17.083908689432107
1356813583, 17.083949832097233
1356813583, 17.08397542455772
1356813583, 17.083985466849853
1356813583, 17.08398773406813
1356813583, 17.084050873406525
1356813583, 17.084115340934574
1356813583, 17.084164258283394
1356813583, 17.084220950589582
1356813583, 17.08426209275281
